cycle,t,i,i_m,v_C
320,0.0050115,39.94712956,-1.50445404,-48.13052291
320,0.0050116,40.51315601,-1.513175709,-47.72413483
320,0.0050117,41.07708316,-1.521716822,-47.31211197
320,0.0050118,41.63890559,-1.530076061,-46.89447668
320,0.0050119,42.1986179,-1.538252115,-46.47125137
320,0.005012,42.75621478,-1.546243678,-46.04245853
320,0.0050121,43.31169095,-1.554049453,-45.6081207
320,0.0050122,43.86504119,-1.561668151,-45.1682605
320,0.0050123,44.41626035,-1.569098488,-44.7229006
320,0.0050124,44.96534332,-1.576339188,-44.27206375
320,0.0050125,45.51228506,-1.583388982,-43.81577275
320,0.0050126,46.05708056,-1.590246608,-43.35405045
320,0.0050127,46.5997249,-1.596910812,-42.88691979
320,0.0050128,47.1402132,-1.603380347,-42.41440376
320,0.0050129,47.67854061,-1.609653971,-41.93652539
320,0.005013,48.21470238,-1.615730452,-41.4533078
320,0.0050131,48.74869378,-1.621608563,-40.96477414
320,0.0050132,49.28051016,-1.627287087,-40.47094765
320,0.0050133,49.81014692,-1.632764811,-39.9718516
320,0.0050134,50.33759949,-1.63804053,-39.46750932
320,0.0050135,50.86286338,-1.643113049,-38.95794423
320,0.0050136,51.38593416,-1.647981177,-38.44317975
320,0.0050137,51.90680744,-1.65264373,-37.9232394
320,0.0050138,52.42547889,-1.657099535,-37.39814675
320,0.0050139,52.94194423,-1.661347422,-36.86792539
320,0.005014,53.45619926,-1.665386231,-36.332599
320,0.0050141,53.96823979,-1.669214807,-35.7921913
320,0.0050142,54.47806173,-1.672832005,-35.24672606
320,0.0050143,54.98566101,-1.676236686,-34.6962271
320,0.0050144,55.49103365,-1.679427717,-34.1407183
320,0.0050145,55.99417569,-1.682403974,-33.58022358
320,0.0050146,56.49508324,-1.68516434,-33.01476692
320,0.0050147,56.99375247,-1.687707705,-32.44437233
320,0.0050148,57.4901796,-1.690032967,-31.8690639
320,0.0050149,57.98436091,-1.692139029,-31.28886574
320,0.005015,58.47629271,-1.694024804,-30.70380201
320,0.0050151,58.96597141,-1.695689212,-30.11389694
320,0.0050152,59.45339342,-1.69713118,-29.51917477
320,0.0050153,59.93855526,-1.69834964,-28.91965983
320,0.0050154,60.42145346,-1.699343535,-28.31537645
320,0.0050155,60.90208462,-1.700111814,-27.70634903
320,0.0050156,61.38044541,-1.700653432,-27.092602
321,0.0050157,61.28510396,-1.700967354,-26.47415986
321,0.0050158,61.18883203,-1.701118616,-25.85664935
321,0.0050159,61.09163367,-1.701107606,-25.24008121
321,0.005016,60.99351296,-1.700934714,-24.6244661
321,0.0050161,60.89447397,-1.700600334,-24.00981465
321,0.0050162,60.79452078,-1.700104861,-23.39613745
321,0.0050163,60.6936575,-1.699448692,-22.78344504
321,0.0050164,60.59188823,-1.698632229,-22.17174792
321,0.0050165,60.48921709,-1.697655874,-21.56105655
321,0.0050166,60.38564821,-1.696520031,-20.95138132
321,0.0050167,60.28118572,-1.695225109,-20.34273261
321,0.0050168,60.17583376,-1.693771518,-19.73512074
321,0.0050169,60.06959649,-1.692159669,-19.12855598
321,0.005017,59.96247807,-1.690389978,-18.52304857
321,0.0050171,59.85448268,-1.688462861,-17.91860869
321,0.0050172,59.74561449,-1.686378738,-17.31524648
321,0.0050173,59.6358777,-1.68413803,-16.71297203
321,0.0050174,59.5252765,-1.681741162,-16.11179541
321,0.0050175,59.4138151,-1.67918856,-15.51172661
321,0.0050176,59.30149772,-1.676480651,-14.91277559
321,0.0050177,59.18832857,-1.673617868,-14.31495228
321,0.0050178,59.0743119,-1.670600642,-13.71826653
321,0.0050179,58.95945194,-1.667429409,-13.12272817
321,0.005018,58.84375293,-1.664104608,-12.52834698
321,0.0050181,58.72721915,-1.660626676,-11.93513269
321,0.0050182,58.60985484,-1.656996057,-11.34309498
321,0.0050183,58.49166428,-1.653213193,-10.7522435
321,0.0050184,58.37265175,-1.649278533,-10.16258784
321,0.0050185,58.25282154,-1.645192523,-9.574137546
321,0.0050186,58.13217794,-1.640955614,-8.986902114
321,0.0050187,58.01072525,-1.636568259,-8.400891001
321,0.0050188,57.88846778,-1.632030913,-7.816113614
321,0.0050189,57.76540984,-1.627344031,-7.232579313
321,0.005019,57.64155576,-1.622508075,-6.650297412
321,0.0050191,57.51690987,-1.617523503,-6.069277178
321,0.0050192,57.3914765,-1.612390779,-5.489527832
321,0.0050193,57.26526,-1.607110369,-4.911058544
321,0.0050194,57.13826471,-1.601682738,-4.333878443
321,0.0050195,57.01049499,-1.596108357,-3.757996605
321,0.0050196,56.88195521,-1.590387696,-3.183422062
321,0.0050197,56.75264972,-1.584521228,-2.610163799
321,0.0050198,56.62258291,-1.578509428,-2.03823075
321,0.0050199,56.49175916,-1.572352774,-1.467631806
321,0.00502,56.36018285,-1.566051744,-0.898375806
321,0.0050201,56.22785837,-1.559606818,-0.330471546
321,0.0050202,56.09479012,-1.553018479,0.236072231
321,0.0050203,55.96098251,-1.546287213,0.801246825
321,0.0050204,55.82643994,-1.539413505,1.365043587
321,0.0050205,55.69116683,-1.532397844,1.927453915
321,0.0050206,55.55516759,-1.52524072,2.488469255
321,0.0050207,55.41844666,-1.517942624,3.048081101
321,0.0050208,55.28100846,-1.510504051,3.606280996
321,0.0050209,55.14285743,-1.502925497,4.16306053
321,0.005021,55.003998,-1.495207458,4.718411343
321,0.0050211,54.86443462,-1.487350435,5.272325122
321,0.0050212,54.72417174,-1.479354927,5.824793603
321,0.0050213,54.58321382,-1.471221437,6.375808571
321,0.0050214,54.44156531,-1.462950471,6.925361857
321,0.0050215,54.29923067,-1.454542534,7.473445345
321,0.0050216,54.15621437,-1.445998134,8.020050965
321,0.0050217,54.01252089,-1.43731778,8.565170695
321,0.0050218,53.86815469,-1.428501984,9.108796565
321,0.0050219,53.72312025,-1.419551259,9.65092065
321,0.005022,53.57742207,-1.410466119,10.19153508
321,0.0050221,53.43106461,-1.40124708,10.73063202
321,0.0050222,53.28405239,-1.39189466,11.2682037
321,0.0050223,53.13638988,-1.382409379,11.8042424
321,0.0050224,52.98808158,-1.372791757,12.33874043
321,0.0050225,52.83913201,-1.363042318,12.87169017
321,0.0050226,52.68954565,-1.353161584,13.40308404
321,0.0050227,52.53932702,-1.343150082,13.9329145
321,0.0050228,52.38848062,-1.33300834,14.46117408
321,0.0050229,52.23701097,-1.322736884,14.98785534
321,0.005023,52.08492259,-1.312336247,15.51295091
321,0.0050231,51.93221999,-1.30180696,16.03645345
321,0.0050232,51.7789077,-1.291149555,16.55835567
321,0.0050233,51.62499023,-1.280364568,17.07865035
321,0.0050234,51.47047212,-1.269452534,17.5973303
321,0.0050235,51.31535789,-1.258413991,18.11438839
321,0.0050236,51.15965207,-1.247249479,18.62981752
321,0.0050237,51.00335919,-1.235959536,19.14361067
321,0.0050238,50.8464838,-1.224544706,19.65576086
321,0.0050239,50.68903042,-1.213005531,20.16626114
321,0.005024,50.5310036,-1.201342555,20.67510463
321,0.0050241,50.37240787,-1.189556325,21.18228449
321,0.0050242,50.21324778,-1.177647387,21.68779394
321,0.0050243,50.05352787,-1.16561629,22.19162625
321,0.0050244,49.89325269,-1.153463585,22.69377472
321,0.0050245,49.73242678,-1.14118982,23.19423272
321,0.0050246,49.57105468,-1.12879555,23.69299367
321,0.0050247,49.40914096,-1.116281328,24.19005103
321,0.0050248,49.24669015,-1.103647708,24.6853983
321,0.0050249,49.08370682,-1.090895247,25.17902907
321,0.005025,48.9201955,-1.078024502,25.67093693
321,0.0050251,48.75616076,-1.065036031,26.16111556
321,0.0050252,48.59160714,-1.051930394,26.64955866
321,0.0050253,48.4265392,-1.038708152,27.13626001
321,0.0050254,48.26096149,-1.025369867,27.62121342
321,0.0050255,48.09487858,-1.011916101,28.10441274
321,0.0050256,47.928295,-0.99834742,28.58585191
321,0.0050257,47.76121532,-0.984664389,29.06552487
321,0.0050258,47.5936441,-0.970867574,29.54342565
321,0.0050259,47.42558588,-0.956957542,30.01954832
321,0.005026,47.25704523,-0.942934863,30.49388698
321,0.0050261,47.08802669,-0.928800106,30.9664358
321,0.0050262,46.91853483,-0.914553841,31.43718901
321,0.0050263,46.74857419,-0.900196642,31.90614086
321,0.0050264,46.57814933,-0.885729079,32.37328567
321,0.0050265,46.40726481,-0.871151728,32.83861781
321,0.0050266,46.23592517,-0.856465163,33.3021317
321,0.0050267,46.06413497,-0.84166996,33.7638218
321,0.0050268,45.89189876,-0.826766696,34.22368263
321,0.0050269,45.71922109,-0.811755947,34.68170876
321,0.005027,45.5461065,-0.796638294,35.13789481
321,0.0050271,45.37255955,-0.781414315,35.59223545
321,0.0050272,45.19858478,-0.766084591,36.04472539
321,0.0050273,45.02418674,-0.750649702,36.4953594
321,0.0050274,44.84936997,-0.735110233,36.94413231
321,0.0050275,44.67413901,-0.719466764,37.39103898
321,0.0050276,44.49849841,-0.703719881,37.83607433
321,0.0050277,44.32245271,-0.687870169,38.27923333
321,0.0050278,44.14600643,-0.671918211,38.72051101
321,0.0050279,43.96916412,-0.655864596,39.15990242
321,0.005028,43.79193032,-0.63970991,39.59740271
321,0.0050281,43.61430954,-0.623454741,40.03300702
321,0.0050282,43.43630633,-0.607099678,40.46671059
321,0.0050283,43.25792521,-0.59064531,40.89850869
321,0.0050284,43.0791707,-0.574092228,41.32839664
321,0.0050285,42.90004733,-0.557441022,41.7563698
321,0.0050286,42.72055962,-0.540692285,42.18242361
321,0.0050287,42.54071208,-0.523846607,42.60655353
321,0.0050288,42.36050923,-0.506904583,43.02875509
321,0.0050289,42.17995559,-0.489866806,43.44902385
321,0.005029,41.99905566,-0.47273387,43.86735544
321,0.0050291,41.81781395,-0.455506371,44.28374553
321,0.0050292,41.63623496,-0.438184903,44.69818985
321,0.0050293,41.45432319,-0.420770064,45.11068416
321,0.0050294,41.27208315,-0.403262449,45.52122429
321,0.0050295,41.08951932,-0.385662656,45.92980611
321,0.0050296,40.90663619,-0.367971284,46.33642554
321,0.0050297,40.72343826,-0.350188931,46.74107856
321,0.0050298,40.53993,-0.332316195,47.14376118
321,0.0050299,40.3561159,-0.314353676,47.54446947
321,0.00503,40.17200044,-0.296301975,47.94319957
321,0.0050301,39.98758808,-0.278161692,48.33994763
321,0.0050302,39.80288329,-0.259933428,48.73470988
321,0.0050303,39.61789055,-0.241617785,49.1274826
321,0.0050304,39.43261431,-0.223215364,49.51826209
321,0.0050305,39.24705902,-0.204726769,49.90704473
321,0.0050306,39.06122915,-0.186152601,50.29382695
321,0.0050307,38.87512913,-0.167493465,50.6786052
321,0.0050308,38.68876342,-0.148749964,51.06137601
321,0.0050309,38.50213645,-0.129922702,51.44213595
321,0.005031,38.31525266,-0.111012284,51.82088162
321,0.0050311,38.12811647,-0.092019314,52.19760971
321,0.0050312,37.94073232,-0.072944398,52.57231692
322,0.0050313,37.18167606,-0.053788142,52.94500003
322,0.0050314,36.42372709,-0.034617217,53.3100536
322,0.0050315,35.66689706,-0.015433639,53.66748835
322,0.0050316,34.91119757,0.003760581,54.01731512
322,0.0050317,34.15664018,0.022963435,54.35954489
322,0.0050318,33.40323638,0.042172922,54.69418878
322,0.0050319,32.65099764,0.061387045,55.02125803
322,0.005032,31.89993535,0.08060381,55.34076402
322,0.0050321,31.15006086,0.09982123,55.65271825
322,0.0050322,30.40138549,0.119037322,55.95713236
322,0.0050323,29.65392048,0.138250107,56.25401813
322,0.0050324,28.90767704,0.157457612,56.54338745
322,0.0050325,28.16266632,0.176657869,56.82525234
322,0.0050326,27.41889943,0.195848913,57.09962498
322,0.0050327,26.67638742,0.215028785,57.36651763
322,0.0050328,25.9351413,0.234195533,57.62594271
322,0.0050329,25.19517201,0.253347206,57.87791277
322,0.005033,24.45649045,0.272481862,58.12244046
322,0.0050331,23.71910749,0.291597561,58.35953859
322,0.0050332,22.98303391,0.310692369,58.58922006
322,0.0050333,22.24828046,0.329764359,58.81149792
322,0.0050334,21.51485785,0.348811605,59.02638533
322,0.0050335,20.78277672,0.367832191,59.23389559
322,0.0050336,20.05204767,0.386824203,59.4340421
322,0.0050337,19.32268123,0.405785732,59.62683841
322,0.0050338,18.5946879,0.424714877,59.81229817
322,0.0050339,17.86807812,0.443609739,59.99043516
322,0.005034,17.14286228,0.462468427,60.16126328
322,0.0050341,16.41905072,0.481289053,60.32479655
322,0.0050342,15.69665371,0.500069736,60.48104912
322,0.0050343,14.97568149,0.518808601,60.63003524
322,0.0050344,14.25614425,0.537503776,60.77176928
322,0.0050345,13.5380521,0.556153396,60.90626576
322,0.0050346,12.82141513,0.574755601,61.03353928
322,0.0050347,12.10624336,0.593308537,61.15360457
322,0.0050348,11.39254675,0.611810355,61.26647648
322,0.0050349,10.68033524,0.630259211,61.37216997
322,0.005035,9.969618669,0.648653269,61.47070013
322,0.0050351,9.260406866,0.666990696,61.56208214
322,0.0050352,8.552709586,0.685269665,61.64633132
322,0.0050353,7.846536535,0.703488355,61.72346308
322,0.0050354,7.141897368,0.721644951,61.79349297
322,0.0050355,6.438801683,0.739737644,61.85643662
322,0.0050356,5.737259029,0.75776463,61.91230979
322,0.0050357,5.037278898,0.775724111,61.96112837
322,0.0050358,4.338870731,0.793614294,62.00290832
322,0.0050359,3.642043915,0.811433392,62.03766573
322,0.005036,2.946807784,0.829179626,62.06541682
322,0.0050361,2.253171616,0.84685122,62.08617788
322,0.0050362,1.561144637,0.864446405,62.09996533
322,0.0050363,0.870736021,0.881963417,62.10679571
322,0.0050364,0.181954885,0.899400501,62.10668563
322,0.0050365,-0.505189706,0.916755904,62.09965185
322,0.0050366,-1.190688742,0.93402788,62.08571121
322,0.0050367,-1.874533265,0.951214691,62.06488065
322,0.0050368,-2.556714375,0.968314604,62.03717724
322,0.0050369,-3.237223222,0.985325889,62.00261814
322,0.005037,-3.916051012,1.002246828,61.9612206
322,0.0050371,-4.593189006,1.019075703,61.91300199
322,0.0050372,-5.268628518,1.035810806,61.85797979
322,0.0050373,-5.942360918,1.052450434,61.79617156
322,0.0050374,-6.614377628,1.068992889,61.72759498
322,0.0050375,-7.284670127,1.085436481,61.65226781
322,0.0050376,-7.953229947,1.101779526,61.57020794
322,0.0050377,-8.620048676,1.118020344,61.48143334
322,0.0050378,-9.285117955,1.134157264,61.38596208
322,0.0050379,-9.94842948,1.15018862,61.28381232
322,0.005038,-10.609975,1.166112751,61.17500234
322,0.0050381,-11.26974633,1.181928004,61.0595505
322,0.0050382,-11.92773533,1.197632733,60.93747526
322,0.0050383,-12.5839339,1.213225295,60.80879518
322,0.0050384,-13.23833403,1.228704058,60.67352891
322,0.0050385,-13.89092773,1.244067392,60.53169521
322,0.0050386,-14.5417071,1.259313675,60.3833129
322,0.0050387,-15.19066426,1.274441293,60.22840093
322,0.0050388,-15.83779141,1.289448635,60.06697833
322,0.0050389,-16.48308078,1.304334101,59.89906421
322,0.005039,-17.1265247,1.319096093,59.72467779
322,0.0050391,-17.7681155,1.333733022,59.54383837
322,0.0050392,-18.40784561,1.348243304,59.35656535
322,0.0050393,-19.04570749,1.362625364,59.1628782
322,0.0050394,-19.68169366,1.37687763,58.96279651
322,0.0050395,-20.31579671,1.39099854,58.75633993
322,0.0050396,-20.94800926,1.404986536,58.54352821
322,0.0050397,-21.578324,1.418840068,58.32438119
322,0.0050398,-22.20673369,1.432557592,58.0989188
322,0.0050399,-22.83323111,1.44613757,57.86716104
322,0.00504,-23.45780912,1.459578473,57.62912801
322,0.0050401,-24.08046065,1.472878775,57.3848399
322,0.0050402,-24.70117864,1.48603696,57.13431696
322,0.0050403,-25.31995612,1.499051517,56.87757956
322,0.0050404,-25.93678618,1.511920943,56.61464811
322,0.0050405,-26.55166195,1.524643739,56.34554314
322,0.0050406,-27.1645766,1.537218416,56.07028524
322,0.0050407,-27.7755234,1.54964349,55.78889509
322,0.0050408,-28.38449563,1.561917483,55.50139345
322,0.0050409,-28.99148666,1.574038925,55.20780117
322,0.005041,-29.5964899,1.586006354,54.90813915
322,0.0050411,-30.19949881,1.597818311,54.60242841
322,0.0050412,-30.80050691,1.609473349,54.29069
322,0.0050413,-31.3995078,1.620970023,53.9729451
322,0.0050414,-31.99649509,1.632306897,53.64921492
322,0.0050415,-32.59146249,1.643482542,53.31952079
322,0.0050416,-33.18440373,1.654495536,52.98388407
322,0.0050417,-33.77531262,1.665344464,52.64232623
322,0.0050418,-34.36418302,1.676027916,52.29486881
322,0.0050419,-34.95100884,1.686544491,51.94153341
322,0.005042,-35.53578405,1.696892794,51.58234171
322,0.0050421,-36.11850268,1.707071438,51.21731547
322,0.0050422,-36.69915879,1.717079041,50.84647651
322,0.0050423,-37.27774655,1.72691423,50.46984672
322,0.0050424,-37.85426012,1.736575638,50.08744809
322,0.0050425,-38.42869377,1.746061905,49.69930264
322,0.0050426,-39.00104179,1.755371678,49.30543249
322,0.0050427,-39.57129855,1.764503611,48.9058598
322,0.0050428,-40.13945846,1.773456365,48.50060684
322,0.0050429,-40.70551599,1.78222861,48.08969591
322,0.005043,-41.26946567,1.790819019,47.6731494
322,0.0050431,-41.83130208,1.799226275,47.25098974
322,0.0050432,-42.39101986,1.807449069,46.82323946
322,0.0050433,-42.94861371,1.815486095,46.38992114
322,0.0050434,-43.50407836,1.823336058,45.95105742
322,0.0050435,-44.05740863,1.83099767,45.506671
322,0.0050436,-44.60859939,1.838469646,45.05678467
322,0.0050437,-45.15764553,1.845750713,44.60142124
322,0.0050438,-45.70454205,1.852839603,44.14060363
322,0.0050439,-46.24928395,1.859735055,43.67435479
322,0.005044,-46.79186634,1.866435816,43.20269775
322,0.0050441,-47.33228434,1.872940639,42.72565557
322,0.0050442,-47.87053315,1.879248285,42.2432514
322,0.0050443,-48.40660803,1.885357522,41.75550845
322,0.0050444,-48.94050426,1.891267125,41.26244996
322,0.0050445,-49.47221723,1.896975877,40.76409926
322,0.0050446,-50.00174233,1.902482567,40.26047972
322,0.0050447,-50.52907505,1.907785994,39.75161477
322,0.0050448,-51.05421091,1.912884959,39.2375279
322,0.0050449,-51.57714549,1.917778276,38.71824264
322,0.005045,-52.09787443,1.922464762,38.19378261
322,0.0050451,-52.61639342,1.926943244,37.66417144
322,0.0050452,-53.13269821,1.931212555,37.12943284
322,0.0050453,-53.64678461,1.935271535,36.58959058
322,0.0050454,-54.15864846,1.939119032,36.04466846
322,0.0050455,-54.66828569,1.942753902,35.49469035
322,0.0050456,-55.17569227,1.946175006,34.93968016
322,0.0050457,-55.6808642,1.949381214,34.37966185
322,0.0050458,-56.18379759,1.952371404,33.81465944
322,0.0050459,-56.68448855,1.95514446,33.244697
322,0.005046,-57.18293327,1.957699272,32.66979864
322,0.0050461,-57.67912801,1.960034742,32.08998852
322,0.0050462,-58.17306905,1.962149773,31.50529084
322,0.0050463,-58.66475275,1.964043282,30.91572987
322,0.0050464,-59.15417551,1.965714188,30.32132991
322,0.0050465,-59.64133381,1.96716142,29.72211531
322,0.0050466,-60.12622415,1.968383913,29.11811045
322,0.0050467,-60.60884311,1.969380612,28.50933979
322,0.0050468,-61.08918731,1.970150466,27.89582779
323,0.0050469,-60.99582486,1.970692434,27.27759899
323,0.005047,-60.90152749,1.971071547,26.66028019
323,0.0050471,-60.80629923,1.971288187,26.04388216
323,0.0050472,-60.71014411,1.971342739,25.42841562
323,0.0050473,-60.61306618,1.971235591,24.81389124
323,0.0050474,-60.5150695,1.970967132,24.20031965
323,0.0050475,-60.41615814,1.970537755,23.58771145
323,0.0050476,-60.31633617,1.969947855,22.97607717
323,0.0050477,-60.21560769,1.96919783,22.36542733
323,0.0050478,-60.11397679,1.968288078,21.75577237
323,0.0050479,-60.01144758,1.967219002,21.14712272
323,0.005048,-59.90802417,1.965991007,20.53948873
323,0.0050481,-59.80371069,1.9646045,19.93288074
323,0.0050482,-59.69851128,1.963059889,19.32730902
323,0.0050483,-59.59243007,1.961357587,18.72278382
323,0.0050484,-59.48547123,1.959498007,18.11931531
323,0.0050485,-59.37763892,1.957481566,17.51691365
323,0.0050486,-59.2689373,1.955308682,16.91558894
323,0.0050487,-59.15937055,1.952979778,16.31535123
323,0.0050488,-59.04894287,1.950495274,15.71621054
323,0.0050489,-58.93765846,1.947855599,15.11817684
323,0.005049,-58.8255215,1.945061178,14.52126003
323,0.0050491,-58.71253623,1.942112443,13.92547001
323,0.0050492,-58.59870685,1.939009825,13.33081659
323,0.0050493,-58.48403761,1.935753759,12.73730956
323,0.0050494,-58.36853274,1.932344682,12.14495867
323,0.0050495,-58.25219648,1.928783032,11.55377359
323,0.0050496,-58.13503309,1.925069252,10.96376399
323,0.0050497,-58.01704682,1.921203783,10.37493946
323,0.0050498,-57.89824195,1.917187072,9.78730955
323,0.0050499,-57.77862276,1.913019566,9.200883775
323,0.00505,-57.65819352,1.908701715,8.615671595
323,0.0050501,-57.53695853,1.90423397,8.031682426
323,0.0050502,-57.41492208,1.899616785,7.448925637
323,0.0050503,-57.29208848,1.894850617,6.86741055
323,0.0050504,-57.16846205,1.889935923,6.287146441
323,0.0050505,-57.04404709,1.884873164,5.70814254
323,0.0050506,-56.91884793,1.879662801,5.130408027
323,0.0050507,-56.79286892,1.874305299,4.55395204
323,0.0050508,-56.66611437,1.868801124,3.978783665
323,0.0050509,-56.53858865,1.863150744,3.404911945
323,0.005051,-56.41029609,1.857354629,2.832345872
323,0.0050511,-56.28124106,1.851413251,2.261094394
323,0.0050512,-56.15142792,1.845327085,1.691166411
323,0.0050513,-56.02086104,1.839096606,1.122570774
323,0.0050514,-55.8895448,1.832722293,0.555316287
323,0.0050515,-55.75748357,1.826204624,-0.010588293
323,0.0050516,-55.62468174,1.819544083,-0.575134255
323,0.0050517,-55.4911437,1.812741152,-1.13831294
323,0.0050518,-55.35687386,1.805796317,-1.700115732
323,0.0050519,-55.2218766,1.798710065,-2.260534067
323,0.005052,-55.08615635,1.791482886,-2.819559427
323,0.0050521,-54.94971752,1.78411527,-3.377183341
323,0.0050522,-54.81256451,1.77660771,-3.933397388
323,0.0050523,-54.67470177,1.768960702,-4.488193194
323,0.0050524,-54.5361337,1.76117474,-5.041562434
323,0.0050525,-54.39686476,1.753250324,-5.59349683
323,0.0050526,-54.25689937,1.745187954,-6.143988155
323,0.0050527,-54.11624197,1.73698813,-6.693028227
323,0.0050528,-53.97489702,1.728651357,-7.240608914
323,0.0050529,-53.83286895,1.72017814,-7.786722133
323,0.005053,-53.69016224,1.711568985,-8.33135985
323,0.0050531,-53.54678133,1.7028244,-8.874514077
323,0.0050532,-53.4027307,1.693944897,-9.416176879
323,0.0050533,-53.2580148,1.684930986,-9.956340365
323,0.0050534,-53.11263811,1.675783181,-10.4949967
323,0.0050535,-52.9666051,1.666501998,-11.03213808
323,0.0050536,-52.81992024,1.657087952,-11.56775678
323,0.0050537,-52.67258803,1.647541563,-12.10184509
323,0.0050538,-52.52461295,1.637863349,-12.63439538
323,0.0050539,-52.37599948,1.628053833,-13.16540005
323,0.005054,-52.22675212,1.618113538,-13.69485156
323,0.0050541,-52.07687536,1.608042987,-14.2227424
323,0.0050542,-51.92637369,1.597842707,-14.74906513
323,0.0050543,-51.77525163,1.587513225,-15.27381235
323,0.0050544,-51.62351367,1.577055071,-15.79697671
323,0.0050545,-51.47116431,1.566468775,-16.31855091
323,0.0050546,-51.31820807,1.555754869,-16.8385277
323,0.0050547,-51.16464946,1.544913887,-17.35689989
323,0.0050548,-51.01049299,1.533946362,-17.87366032
323,0.0050549,-50.85574318,1.522852833,-18.38880188
323,0.005055,-50.70040454,1.511633835,-18.90231752
323,0.0050551,-50.54448159,1.500289909,-19.41420025
323,0.0050552,-50.38797887,1.488821596,-19.92444311
323,0.0050553,-50.23090088,1.477229435,-20.43303919
323,0.0050554,-50.07325217,1.465513972,-20.93998165
323,0.0050555,-49.91503725,1.45367575,-21.44526367
323,0.0050556,-49.75626065,1.441715316,-21.9488785
323,0.0050557,-49.5969269,1.429633216,-22.45081944
323,0.0050558,-49.43704055,1.41743,-22.95107984
323,0.0050559,-49.27660611,1.405106216,-23.44965308
323,0.005056,-49.11562813,1.392662416,-23.94653261
323,0.0050561,-48.95411114,1.380099152,-24.44171193
323,0.0050562,-48.79205968,1.367416978,-24.93518458
323,0.0050563,-48.62947828,1.354616448,-25.42694415
323,0.0050564,-48.46637149,1.341698119,-25.9169843
323,0.0050565,-48.30274384,1.328662547,-26.40529871
323,0.0050566,-48.13859988,1.315510291,-26.89188112
323,0.0050567,-47.97394414,1.30224191,-27.37672534
323,0.0050568,-47.80878117,1.288857965,-27.8598252
323,0.0050569,-47.6431155,1.275359018,-28.34117461
323,0.005057,-47.47695169,1.261745632,-28.82076749
323,0.0050571,-47.31029426,1.24801837,-29.29859786
323,0.0050572,-47.14314777,1.234177798,-29.77465975
323,0.0050573,-46.97551675,1.220224482,-30.24894725
323,0.0050574,-46.80740575,1.206158989,-30.72145452
323,0.0050575,-46.6388193,1.191981888,-31.19217574
323,0.0050576,-46.46976196,1.177693748,-31.66110517
323,0.0050577,-46.30023825,1.163295139,-32.12823709
323,0.0050578,-46.13025273,1.148786633,-32.59356584
323,0.0050579,-45.95980993,1.134168801,-33.05708584
323,0.005058,-45.78891439,1.119442219,-33.51879151
323,0.0050581,-45.61757064,1.104607459,-33.97867736
323,0.0050582,-45.44578324,1.089665097,-34.43673793
323,0.0050583,-45.2735567,1.07461571,-34.89296782
323,0.0050584,-45.10089558,1.059459874,-35.34736166
323,0.0050585,-44.9278044,1.044198168,-35.79991417
323,0.0050586,-44.75428769,1.02883117,-36.25062008
323,0.0050587,-44.58034999,1.013359461,-36.69947418
323,0.0050588,-44.40599583,0.997783621,-37.14647133
323,0.0050589,-44.23122974,0.982104231,-37.59160643
323,0.005059,-44.05605625,0.966321875,-38.03487441
323,0.0050591,-43.88047987,0.950437135,-38.47627027
323,0.0050592,-43.70450514,0.934450596,-38.91578906
323,0.0050593,-43.52813658,0.918362842,-39.35342589
323,0.0050594,-43.35137871,0.902174459,-39.78917588
323,0.0050595,-43.17423604,0.885886034,-40.22303424
323,0.0050596,-42.99671309,0.869498153,-40.65499623
323,0.0050597,-42.81881438,0.853011405,-41.08505712
323,0.0050598,-42.64054442,0.836426378,-41.51321227
323,0.0050599,-42.46190771,0.819743661,-41.93945709
323,0.00506,-42.28290876,0.802963846,-42.363787
323,0.0050601,-42.10355208,0.786087521,-42.78619752
323,0.0050602,-41.92384217,0.76911528,-43.20668418
323,0.0050603,-41.74378353,0.752047714,-43.62524259
323,0.0050604,-41.56338065,0.734885415,-44.04186838
323,0.0050605,-41.38263803,0.717628978,-44.45655727
323,0.0050606,-41.20156015,0.700278996,-44.86930498
323,0.0050607,-41.02015151,0.682836064,-45.28010733
323,0.0050608,-40.83841658,0.665300776,-45.68896015
323,0.0050609,-40.65635984,0.64767373,-46.09585934
323,0.005061,-40.47398579,0.629955521,-46.50080084
323,0.0050611,-40.29129887,0.612146745,-46.90378066
323,0.0050612,-40.10830358,0.594248002,-47.30479483
323,0.0050613,-39.92500437,0.576259887,-47.70383945
323,0.0050614,-39.74140571,0.558183001,-48.10091067
323,0.0050615,-39.55751205,0.540017942,-48.49600468
323,0.0050616,-39.37332785,0.521765309,-48.88911772
323,0.0050617,-39.18885757,0.503425702,-49.28024608
323,0.0050618,-39.00410564,0.484999722,-49.66938611
323,0.0050619,-38.81907652,0.46648797,-50.05653421
323,0.005062,-38.63377463,0.447891046,-50.4416868
323,0.0050621,-38.44820443,0.429209553,-50.82484038
323,0.0050622,-38.26237033,0.410444093,-51.2059915
323,0.0050623,-38.07627676,0.391595267,-51.58513674
323,0.0050624,-37.88992814,0.37266368,-51.96227274
324,0.0050625,-37.13190032,0.353649934,-52.33739619
324,0.0050626,-36.37497271,0.334620698,-52.70490159
324,0.0050627,-35.61915694,0.315577987,-53.06479956
324,0.0050628,-34.86446462,0.296523809,-53.41710088
